claim_id,claim,impact,kind,epistemics,supported,reason,evidence_origins,evidence_urls,conflicts
pawel-huryn-product-compass-testimonials-classification,phuryn/product-compass-testimonials: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
pawel-huryn-product-compass-testimonials-no-tests,phuryn/product-compass-testimonials contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
pawel-huryn-saas-boilerplate-lovable-classification,phuryn/saas-boilerplate-lovable: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
pawel-huryn-saas-boilerplate-lovable-no-tests,phuryn/saas-boilerplate-lovable contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
pawel-huryn-swarm-protocol-classification,phuryn/swarm-protocol: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/phuryn/swarm-protocol;https://github.com/phuryn/swarm-protocol/commits;https://github.com/phuryn/swarm-protocol/tree/main;https://github.com/phuryn/swarm-protocol/blob/main/.github/workflows;https://github.com/phuryn/swarm-protocol#readme,"README's 'Looking for Co-Builders' pitch implies an ongoing project, but metadata shows the last push on 2026-03-15 — two days after creation — with 5 open issues; activity did not continue past the launch window."
pawel-huryn-trace-insight-charts-view-classification,phuryn/trace-insight-charts-view: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
pawel-huryn-trace-insight-charts-view-no-tests,phuryn/trace-insight-charts-view contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
pawel-huryn-person-verdict,Paweł Huryn: portfolio verdict MIXED_PORTFOLIO,HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/phuryn/agentlift;https://github.com/phuryn/agentlift/commits;https://github.com/phuryn/agentlift/tree/main;https://github.com/phuryn/agentlift/blob/main/.github/workflows;https://github.com/phuryn/agentlift#readme,
shreya-shankar-identity,GitHub login 'shreyashankar' is the public profile of Shreya Shankar (3 attributes matched),NORMAL,PRESENCE,OBSERVATION,yes,meets independence rules,external_site;github_profile;social_media,https://github.com/shreyashankar;https://www.sh-reya.com/SS_CV.pdf;https://x.com/sh_reya/status/1838617845246366131,
shreya-shankar-anxiety-extension-classification,shreyashankar/anxiety-extension: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-anxiety-extension-no-tests,shreyashankar/anxiety-extension contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-bazarre-classification,shreyashankar/bazarre: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-bazarre-no-tests,shreyashankar/bazarre contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-create-ml-app-classification,shreyashankar/create-ml-app: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/shreyashankar/create-ml-app;https://github.com/shreyashankar/create-ml-app/commits;https://github.com/shreyashankar/create-ml-app,
shreya-shankar-create-ml-app-no-tests,shreyashankar/create-ml-app contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/shreyashankar/create-ml-app;https://github.com/shreyashankar/create-ml-app/commits;https://github.com/shreyashankar/create-ml-app,
shreya-shankar-datasets-for-good-classification,shreyashankar/datasets-for-good: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-datasets-for-good-no-tests,shreyashankar/datasets-for-good contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-datatracker-classification,shreyashankar/datatracker: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-datatracker-no-tests,shreyashankar/datatracker contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-debugging-ml-talk-classification,shreyashankar/debugging-ml-talk: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/shreyashankar/debugging-ml-talk;https://github.com/shreyashankar/debugging-ml-talk/commits;https://github.com/shreyashankar/debugging-ml-talk,
shreya-shankar-debugging-ml-talk-no-tests,shreyashankar/debugging-ml-talk contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/shreyashankar/debugging-ml-talk;https://github.com/shreyashankar/debugging-ml-talk/commits;https://github.com/shreyashankar/debugging-ml-talk,
shreya-shankar-error-discovery-skill-classification,shreyashankar/error-discovery-skill: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/shreyashankar/error-discovery-skill/blob/main/SKILL.md;https://github.com/shreyashankar/error-discovery-skill/commits;https://github.com/shreyashankar/error-discovery-skill,
shreya-shankar-error-discovery-skill-no-tests,shreyashankar/error-discovery-skill contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/shreyashankar/error-discovery-skill/blob/main/SKILL.md;https://github.com/shreyashankar/error-discovery-skill/commits;https://github.com/shreyashankar/error-discovery-skill,
shreya-shankar-gpt3-sandbox-classification,shreyashankar/gpt3-sandbox: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/shreyashankar/gpt3-sandbox;https://github.com/shreyashankar/gpt3-sandbox/commits;https://github.com/shreyashankar/gpt3-sandbox;https://github.com/shreyashankar/gpt3-sandbox/blob/master/README.md,
shreya-shankar-gpt3-sandbox-no-tests,shreyashankar/gpt3-sandbox contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/shreyashankar/gpt3-sandbox;https://github.com/shreyashankar/gpt3-sandbox/commits;https://github.com/shreyashankar/gpt3-sandbox;https://github.com/shreyashankar/gpt3-sandbox/blob/master/README.md,
shreya-shankar-healthy-eating-classification,shreyashankar/healthy-eating: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-healthy-eating-no-tests,shreyashankar/healthy-eating contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-m1-setup-classification,shreyashankar/m1-setup: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-m1-setup-no-tests,shreyashankar/m1-setup contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-mine-writing-rules-classification,shreyashankar/mine-writing-rules: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/shreyashankar/mine-writing-rules;https://github.com/shreyashankar/mine-writing-rules/commits;https://github.com/shreyashankar/mine-writing-rules,
shreya-shankar-mine-writing-rules-no-tests,shreyashankar/mine-writing-rules contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/shreyashankar/mine-writing-rules;https://github.com/shreyashankar/mine-writing-rules/commits;https://github.com/shreyashankar/mine-writing-rules,
shreya-shankar-ml-dataval-tutorial-classification,shreyashankar/ml-dataval-tutorial: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/shreyashankar/ml-dataval-tutorial;https://github.com/shreyashankar/ml-dataval-tutorial/commits;https://github.com/shreyashankar/ml-dataval-tutorial,
shreya-shankar-ml-dataval-tutorial-no-tests,shreyashankar/ml-dataval-tutorial contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/shreyashankar/ml-dataval-tutorial;https://github.com/shreyashankar/ml-dataval-tutorial/commits;https://github.com/shreyashankar/ml-dataval-tutorial,
shreya-shankar-mltrace-ifc-demo-classification,shreyashankar/mltrace-ifc-demo: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-mltrace-ifc-demo-no-tests,shreyashankar/mltrace-ifc-demo contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-motion-sigmod-demo-classification,shreyashankar/motion-sigmod-demo: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-motion-sigmod-demo-no-tests,shreyashankar/motion-sigmod-demo contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-needle-in-the-real-world-classification,shreyashankar/needle-in-the-real-world: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-needle-in-the-real-world-no-tests,shreyashankar/needle-in-the-real-world contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-news-classifier-ui-classification,shreyashankar/news-classifier-ui: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-news-classifier-ui-no-tests,shreyashankar/news-classifier-ui contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-oreilly-monitoring-classification,shreyashankar/oreilly-monitoring: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-oreilly-monitoring-no-tests,shreyashankar/oreilly-monitoring contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-overleave-classification,shreyashankar/overleave: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/shreyashankar/overleave/blob/master/manifest.json;https://github.com/shreyashankar/overleave/commits;https://github.com/shreyashankar/overleave,
shreya-shankar-overleave-no-tests,shreyashankar/overleave contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/shreyashankar/overleave/blob/master/manifest.json;https://github.com/shreyashankar/overleave/commits;https://github.com/shreyashankar/overleave,
shreya-shankar-Pi-ke-classification,shreyashankar/Pi-ke: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-Pi-ke-no-tests,shreyashankar/Pi-ke contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-plain-writing-skill-classification,shreyashankar/plain-writing-skill: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/shreyashankar/plain-writing-skill/blob/main/SKILL.md;https://github.com/shreyashankar/plain-writing-skill/commits;https://github.com/shreyashankar/plain-writing-skill,
shreya-shankar-plain-writing-skill-no-tests,shreyashankar/plain-writing-skill contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/shreyashankar/plain-writing-skill/blob/main/SKILL.md;https://github.com/shreyashankar/plain-writing-skill/commits;https://github.com/shreyashankar/plain-writing-skill,
shreya-shankar-planner-classification,shreyashankar/planner: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-planner-no-tests,shreyashankar/planner contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-prompt-eval-recommendation-classification,shreyashankar/prompt-eval-recommendation: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-prompt-eval-recommendation-no-tests,shreyashankar/prompt-eval-recommendation contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-prompteng-classification,shreyashankar/prompteng: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-prompteng-no-tests,shreyashankar/prompteng contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-questions-classification,shreyashankar/questions: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-questions-no-tests,shreyashankar/questions contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-research-blog-classification,shreyashankar/research-blog: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-research-blog-no-tests,shreyashankar/research-blog contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-research-ideas-classification,shreyashankar/research-ideas: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-research-ideas-no-tests,shreyashankar/research-ideas contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-sentiment-classification,shreyashankar/sentiment: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-sentiment-no-tests,shreyashankar/sentiment contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-shreyashankar-classification,shreyashankar/shreyashankar: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-shreyashankar-no-tests,shreyashankar/shreyashankar contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-spade-experiments-classification,shreyashankar/spade-experiments: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-spade-experiments-no-tests,shreyashankar/spade-experiments contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-streams-classification,shreyashankar/streams: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing,https://github.com/shreyashankar/streams/blob/main/.github/workflows/python-package.yml;https://github.com/shreyashankar/streams;https://github.com/shreyashankar/streams/commits;https://github.com/shreyashankar/streams,
shreya-shankar-toy-ml-pipeline-classification,shreyashankar/toy-ml-pipeline: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/shreyashankar/toy-ml-pipeline;https://github.com/shreyashankar/toy-ml-pipeline/commits;https://github.com/shreyashankar/toy-ml-pipeline;https://github.com/shreyashankar/toy-ml-pipeline/blob/main/README.md,
shreya-shankar-toy-ml-pipeline-no-tests,shreyashankar/toy-ml-pipeline contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/shreyashankar/toy-ml-pipeline;https://github.com/shreyashankar/toy-ml-pipeline/commits;https://github.com/shreyashankar/toy-ml-pipeline;https://github.com/shreyashankar/toy-ml-pipeline/blob/main/README.md,
shreya-shankar-vython-classification,shreyashankar/vython: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-vython-no-tests,shreyashankar/vython contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-wakeupnow-classification,shreyashankar/wakeupnow: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-wakeupnow-no-tests,shreyashankar/wakeupnow contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-web3-reading-list-classification,shreyashankar/web3-reading-list: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-web3-reading-list-no-tests,shreyashankar/web3-reading-list contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
shreya-shankar-person-verdict,Shreya Shankar: portfolio verdict INSUFFICIENT_EVIDENCE,HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/shreyashankar/create-ml-app;https://github.com/shreyashankar/create-ml-app/commits;https://github.com/shreyashankar/create-ml-app;https://github.com/shreyashankar/gpt3-sandbox/blob/master/README.md;https://github.com/shreyashankar/streams/blob/main/.github/workflows/python-package.yml,
shubham-saboo-identity,GitHub login 'Shubhamsaboo' is the public profile of Shubham Saboo (3 attributes matched),NORMAL,PRESENCE,OBSERVATION,yes,meets independence rules,external_site;github_profile;social_media,https://github.com/Shubhamsaboo;https://www.threads.com/@saboo_shubham_/post/DNmbKh3OdPv;https://raw.githubusercontent.com/Shubhamsaboo/awesome-llm-apps/main/README.md,
shubham-saboo-ai-breakup-recovery-agent-classification,Shubhamsaboo/ai-breakup-recovery-agent: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/ai-breakup-recovery-agent;https://github.com/Shubhamsaboo/ai-breakup-recovery-agent/commits;https://github.com/Shubhamsaboo/ai-breakup-recovery-agent/tree/main;https://github.com/Shubhamsaboo/ai-breakup-recovery-agent#readme,README clone command points at 'break-up-recovery-squad-ai' but the repo is 'ai-breakup-recovery-agent'; setup as written does not clone this repo.;README install steps reference a 'frontend' directory; root listing shows 'client' instead.;README states the app 'uses Gemini 2.0 Flash' while bot commits alternate between 'Integrate OpenAI GPT-4o API calls' and 'Integrate Gemini API calls'; final model wiring is not observable from the snapshot.
shubham-saboo-ai-breakup-recovery-agent-no-tests,Shubhamsaboo/ai-breakup-recovery-agent contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/ai-breakup-recovery-agent;https://github.com/Shubhamsaboo/ai-breakup-recovery-agent/commits;https://github.com/Shubhamsaboo/ai-breakup-recovery-agent/tree/main;https://github.com/Shubhamsaboo/ai-breakup-recovery-agent#readme,
shubham-saboo-ai-linkedin-post-scanner-classification,Shubhamsaboo/ai-linkedin-post-scanner: primary classification LIKELY_SHALLOW_OR_TEMPLATED (ai_slop_risk 81 >= 70 with confidence 75 >= 70; counter-evidence reviewed and recorded),HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/ai-linkedin-post-scanner;https://github.com/Shubhamsaboo/ai-linkedin-post-scanner/commits;https://github.com/Shubhamsaboo/ai-linkedin-post-scanner/tree/main;https://github.com/Shubhamsaboo/ai-linkedin-post-scanner#readme,
shubham-saboo-ai-linkedin-post-scanner-no-tests,Shubhamsaboo/ai-linkedin-post-scanner contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/ai-linkedin-post-scanner;https://github.com/Shubhamsaboo/ai-linkedin-post-scanner/commits;https://github.com/Shubhamsaboo/ai-linkedin-post-scanner/tree/main;https://github.com/Shubhamsaboo/ai-linkedin-post-scanner#readme,
shubham-saboo-awesome-ai-agent-prompts-classification,Shubhamsaboo/awesome-ai-agent-prompts: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/Shubhamsaboo/awesome-ai-agent-prompts;https://github.com/Shubhamsaboo/awesome-ai-agent-prompts/commits;https://github.com/Shubhamsaboo/awesome-ai-agent-prompts/tree/main,The repo name promises a prompt collection ('awesome-ai-agent-prompts') but the file listing shows only a LICENSE; the name and contents disagree.
shubham-saboo-awesome-ai-agent-prompts-no-tests,Shubhamsaboo/awesome-ai-agent-prompts contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/Shubhamsaboo/awesome-ai-agent-prompts;https://github.com/Shubhamsaboo/awesome-ai-agent-prompts/commits;https://github.com/Shubhamsaboo/awesome-ai-agent-prompts/tree/main,
shubham-saboo-awesome-llm-apps-classification,Shubhamsaboo/awesome-llm-apps: primary classification DISTRIBUTION_LED_ASSET (highest-priority label meeting its criteria: DISTRIBUTION_LED_ASSET),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/awesome-llm-apps;https://github.com/Shubhamsaboo/awesome-llm-apps/commits;https://github.com/Shubhamsaboo/awesome-llm-apps/tree/main;https://github.com/Shubhamsaboo/awesome-llm-apps/.github/workflows;https://github.com/Shubhamsaboo/awesome-llm-apps#readme,"README claims apps are 'tested end-to-end' but snapshot metadata records has_tests=false and test_files=0 at repo scope; testing appears to run through the skills CI gate (skill-evals.yml) and per-app self-runs rather than a repo-wide test suite.;Two catalog entries are external repos by other authors (Openwork, Voice Dictation Agent, both marked '↗ external'), so '100+' includes a small number of items not hosted in this repo."
shubham-saboo-awesome-llm-apps-no-tests,Shubhamsaboo/awesome-llm-apps contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/awesome-llm-apps;https://github.com/Shubhamsaboo/awesome-llm-apps/commits;https://github.com/Shubhamsaboo/awesome-llm-apps/tree/main;https://github.com/Shubhamsaboo/awesome-llm-apps/.github/workflows;https://github.com/Shubhamsaboo/awesome-llm-apps#readme,
shubham-saboo-BERT_Sentiment_Analysis-classification,Shubhamsaboo/BERT_Sentiment_Analysis: primary classification LIKELY_SHALLOW_OR_TEMPLATED (ai_slop_risk 73 >= 70 with confidence 75 >= 70; counter-evidence reviewed and recorded),HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis;https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis/commits;https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis/tree/master;https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis#readme,
